  127           0.08428300          -290.391790             -2.97221 
  128           0.06853600          -290.391917             -2.97234 
  129           0.04237100          -290.392233             -2.97266 
  130           0.05145100          -290.392269             -2.97269 
  131           0.04166200          -290.392398             -2.97282 
  132           0.03838000          -290.392711             -2.97314 
  133           0.09780700          -290.393103             -2.97353 
  134           0.05251100          -290.392869             -2.97329 
  135           0.03748900          -290.392965             -2.97339 
  136           0.03898500          -290.393086             -2.97351 
  137           0.03675500          -290.393179              -2.9736 
  138           0.05369000          -290.393380              -2.9738 
  139           0.11995500          -290.393670             -2.97409 
  140           0.08208500          -290.393842             -2.97427 
  141           0.07573600          -290.394130             -2.97455 
  142           0.06808800          -290.394260             -2.97468 
  143           0.04145400          -290.394593             -2.97502 
  144           0.03193900          -290.395067             -2.97549 
  145           0.03218600          -290.394769             -2.97519 
  146           0.03982000          -290.394901             -2.97533 
  147           0.04871400          -290.394953             -2.97538 
  148           0.02960200          -290.395105             -2.97553 
  149           0.06579600          -290.395331             -2.97576 
  150           0.06820500          -290.395505             -2.97593 
  151           0.13291000          -290.395602             -2.97603 
  152           0.10240900          -290.395814             -2.97624 
  153           0.03588800          -290.396277              -2.9767 
  154           0.03909800          -290.396355             -2.97678 
  155           0.04543600          -290.396473              -2.9769 
  156           0.07339000          -290.396689             -2.97711 
  157           0.03949600          -290.396755             -2.97718 
  158           0.08785400          -290.396821             -2.97725 
  159           0.07421200          -290.396932             -2.97736 
  160           0.05258100          -290.397157             -2.97758 
  161           0.03347700          -290.397257             -2.97768 
  162           0.12143900          -290.397395             -2.97782 
  163           0.16426500          -290.397381             -2.97781 
  164           0.11170700          -290.397435             -2.97786 
  165           0.06470300          -290.397395             -2.97782 
  166           0.12561900          -290.397314             -2.97774 
  167           0.06482300          -290.397459             -2.97788 
  168           0.14384100          -290.397632             -2.97806 
  169           0.20773100          -290.397587             -2.97801 
  170           0.07560000          -290.397740             -2.97816 
  171           0.05433500          -290.397723             -2.97815 
  172           0.05653400          -290.397756             -2.97818 
  173           0.06685800          -290.397791             -2.97822 
  174           0.03040300          -290.397907             -2.97833 
  175           0.04815300          -290.397911             -2.97834 
  176           0.04634200          -290.397931             -2.97836 
  177           0.04295000          -290.397969             -2.97839 
  178           0.05836500          -290.397906             -2.97833 
  179           0.06646400          -290.397901             -2.97833 
  180           0.02678400          -290.397980              -2.9784 
  181           0.02241800          -290.398033             -2.97846 
  182           0.01797700          -290.398042             -2.97847 
  183           0.01740100          -290.398045             -2.97847 
  184           0.01785400          -290.398044             -2.97847 
  185           0.08176600          -290.398004             -2.97843 
  186           0.08068900          -290.398171              -2.9786 
  187           0.06096600          -290.398153             -2.97858 
  188           0.04244600          -290.398177              -2.9786 
  189           0.01976000          -290.398197             -2.97862 
  190           0.02004100          -290.398253             -2.97868 
  191           0.03153600          -290.398264             -2.97869 
  192           0.02057600          -290.398271              -2.9787 
  193           0.01166900          -290.398275              -2.9787 
  194           0.00977700          -290.398294             -2.97872 
  195           0.01989600          -290.398335             -2.97876 
  196           0.01581500          -290.398335             -2.97876 
  197           0.01104400          -290.398348             -2.97877 
  198           0.01153300          -290.398355             -2.97878 
  199           0.01659500          -290.398373              -2.9788 
  200           0.03929700          -290.398390             -2.97881 
  201           0.02644900          -290.398385             -2.97881 
  202           0.01377200          -290.398432             -2.97886 
  203           0.03540100          -290.398451             -2.97888 
  204           0.01092800          -290.398444             -2.97887 
  205           0.06989800          -290.398387             -2.97881 
  206           0.03602300          -290.398462             -2.97889 
  207           0.05307000          -290.398539             -2.97896 
  208           0.03298200          -290.398538             -2.97896 
  209           0.02877400          -290.398537             -2.97896 
  210           0.03174900          -290.398553             -2.97898 
  211           0.03749400          -290.398582             -2.97901 
  212           0.01471700          -290.398633             -2.97906 
  213           0.08997900          -290.398710             -2.97913 
  214           0.04628000          -290.398715             -2.97914 
  215           0.03369200          -290.398682             -2.97911 
  216           0.01671600          -290.398719             -2.97914 
  217           0.04683600          -290.398776              -2.9792 
  218           0.15807300          -290.398761             -2.97919 
  219           0.12891600          -290.398780              -2.9792 
  220           0.04558200          -290.398802             -2.97923 
  221           0.11508800          -290.398628             -2.97905 
  222           0.01540400          -290.398792             -2.97922 
  223           0.01518300          -290.398789             -2.97921 
  224           0.01388800          -290.398808             -2.97923 
  225           0.01389500          -290.398842             -2.97927 
  226           0.01390700          -290.398850             -2.97927 
  227           0.01376800          -290.398865             -2.97929 
  228           0.02100300          -290.398888             -2.97931 
  229           0.01679000          -290.398886             -2.97931 
  230           0.01268300          -290.398883             -2.97931 
  231           0.03156600          -290.398863             -2.97929 
  232           0.01530400          -290.398883             -2.97931 
  233           0.01315900          -290.398886             -2.97931 
  234           0.01178600          -290.398890             -2.97931 
  235           0.01153800          -290.398896             -2.97932 
  236           0.02038400          -290.398906             -2.97933 
  237           0.02488200          -290.398910             -2.97933 
  238           0.02474500          -290.398887             -2.97931 
  239           0.06937300          -290.398833             -2.97926 
  240           0.05552100          -290.398864             -2.97929 
  241           0.01433900          -290.398925             -2.97935 
  242           0.07617400          -290.398977              -2.9794 
  243           0.04817700          -290.398968             -2.97939 
  244           0.02102100          -290.398960             -2.97938 
